rep,Ne,n0,n1,L,pi0,pi1,relative_change,num_sites
3,1000,10,10,1,0.0,0.0,,0
3,1000,10,10,2,0.0,0.0,,0
3,1000,10,10,5,0.12000000000000002,0.04,-66.66666666666667,3
3,1000,10,10,10,0.0,0.02,inf,1
3,1000,10,10,20,0.06333333333333332,0.06,-5.263157894736833,3
3,1000,10,10,50,0.026666666666666665,0.03288888888888889,23.333333333333353,7
3,1000,10,10,100,0.03111111111111111,0.044222222222222225,42.14285714285716,12
3,1000,10,10,200,0.045888888888888896,0.04922222222222222,7.2639225181597915,32
3,1000,10,10,500,0.05626666666666661,0.05835555555555562,3.7124802527648284,73
3,1000,10,10,1000,0.05197777777777782,0.04968888888888892,-4.40359127832408,156
3,1000,10,10,2000,0.027200000000000026,0.02455555555555554,-9.72222222222237,176
3,1000,10,10,5000,0.06729777777777791,0.0665644444444439,-1.0896843217550736,808
3,1000,10,10,10000,0.05769555555555483,0.04173777777777749,-27.65859107190961,1571
3,1000,10,10,20000,0.03522444444444462,0.03227111111111133,-8.384329064412187,2325
3,1000,10,10,50000,0.020627555555556943,0.016892888888889786,-18.105231405672107,4873
3,1000,10,10,100000,0.03185822222221892,0.03370511111110833,5.797212650495376,11161
3,1000,10,10,200000,0.03434866666666494,0.03813144444444816,11.012880978737877,23373
3,1000,10,10,500000,0.03132546666668069,0.029381511111112934,-6.205671494865377,55104
3,1000,10,10,1000000,0.0325549555555542,0.035861844444425625,10.157866390658405,112914
3,1000,20,20,1,0.18947368421052632,0.18947368421052632,0.0,1
3,1000,20,20,2,0.0,0.0,,0
3,1000,20,20,5,0.0,0.0,,0
3,1000,20,20,10,0.07947368421052632,0.06210526315789473,-21.8543046357616,3
3,1000,20,20,20,0.027105263157894736,0.01,-63.106796116504846,2
3,1000,20,20,50,0.03042105263157895,0.03063157894736842,0.6920415224913374,7
3,1000,20,20,100,0.045,0.04726315789473684,5.029239766081871,17
3,1000,20,20,200,0.032710526315789454,0.06676315789473686,104.10297666934852,46
3,1000,20,20,500,0.010526315789473684,0.028705263157894713,172.6999999999998,88
3,1000,20,20,1000,0.04502105263157902,0.048310526315789526,7.306523263970022,163
3,1000,20,20,2000,0.025592105263157895,0.032157894736842156,25.655526992288113,282
3,1000,20,20,5000,0.05568947368421048,0.061156842105262864,9.817597580568503,1096
3,1000,20,20,10000,0.047694736842105054,0.04604210526315776,-3.4650187596555653,1443
3,1000,20,20,20000,0.029318947368421455,0.028900789473685008,-1.426237748176567,2371
3,1000,20,20,50000,0.019585368421053607,0.019940000000000638,1.810696492008868,4822
3,1000,20,20,100000,0.057543894736838665,0.057695789473681404,0.2639632536820604,18933
3,1000,20,20,200000,0.03204999999999555,0.032615789473680386,1.7653337712477912,26256
3,1000,20,20,500000,0.03519042105263979,0.034885557894756794,-0.8663242688314601,75782
3,1000,20,20,1000000,0.051733273684180334,0.04627886315784652,-10.543331472954392,177842
3,1000,50,50,1,0.0,0.0,,0
3,1000,50,50,2,0.0,0.0,,0
3,1000,50,50,5,0.0,0.0,,0
3,1000,50,50,10,0.0,0.004,inf,1
3,1000,50,50,20,0.002,0.003918367346938775,95.91836734693875,1
3,1000,50,50,50,0.012522448979591837,0.017012244897959182,35.85397653194262,7
3,1000,50,50,100,0.025453061224489794,0.02391836734693878,-6.029506093649753,13
3,1000,50,50,200,0.04073469387755103,0.043942857142857145,7.875751503005999,49
3,1000,50,50,500,0.07919510204081619,0.08084897959183672,2.0883583812647206,120
3,1000,50,50,1000,0.034257959183673456,0.03240816326530607,-5.399609207453762,183
3,1000,50,50,2000,0.060575510204081855,0.06269755102040811,3.503133212047238,409
3,1000,50,50,5000,0.05234791836734656,0.051493224489795535,-1.6327179842248838,1137
3,1000,50,50,10000,0.03637477551020412,0.0374741224489798,3.0222782776137995,1641
3,1000,50,50,20000,0.014290816326530498,0.013818530612244808,-3.304819707247273,2181
3,1000,50,50,50000,0.03729391020408138,0.037657371428570396,0.9745859913858981,9180
3,1000,50,50,100000,0.032728718367345824,0.03128135510204087,-4.42230352273439,15943
3,1000,50,50,200000,0.021171885714284577,0.020544122448979043,-2.965079604987596,27561
3,1000,50,50,500000,0.03415754775511262,0.03281537632653572,-3.9293553454111945,80928
3,1000,50,50,1000000,0.036817915918393826,0.0378461118367425,2.792651057782991,183467
3,1000,100,100,1,0.0,0.0,,0
3,1000,100,100,2,0.18424242424242424,0.16757575757575757,-9.046052631578945,1
3,1000,100,100,5,0.08933333333333333,0.09191919191919193,2.894617819990964,1
3,1000,100,100,10,0.04642424242424243,0.04472727272727273,-3.655352480417769,4
3,1000,100,100,20,0.001,0.0,-100.0,1
3,1000,100,100,50,0.04536969696969696,0.04877171717171716,7.498441535310349,13
3,1000,100,100,100,0.045353535353535354,0.043624242424242426,-3.8129175946547846,19
3,1000,100,100,200,0.06386262626262625,0.0687020202020202,7.57781854991777,56
3,1000,100,100,500,0.03460848484848484,0.03142707070707069,-9.192584290651007,82
3,1000,100,100,1000,0.054422020202020215,0.05320000000000004,-2.245451744503253,244
3,1000,100,100,2000,0.033618686868686944,0.03347989898989903,-0.41282956508685464,419
3,1000,100,100,5000,0.023731515151514948,0.028136444444444568,18.561517310656935,1009
3,1000,100,100,10000,0.03566280808080793,0.036925919191919336,3.5418161919536475,1976
3,1000,100,100,20000,0.0219819595959595,0.024587202020201617,11.851729655262341,3520
3,1000,100,100,50000,0.05075827070706982,0.05305410909090789,4.523082350633142,10175
3,1000,100,100,100000,0.02587727474747371,0.026868406060605303,3.8301224638361613,17682
3,1000,100,100,200000,0.03240692727273677,0.030981621212123736,-4.3981524339461675,42716
3,1000,100,100,500000,0.04178700888890482,0.04361407515154735,4.372330806208177,106811
3,1000,100,100,1000000,0.04168270606055654,0.040533631313116235,-2.756718207716483,224106
3,1000,200,200,1,0.26326633165829144,0.28361809045226133,7.73048291658715,1
3,1000,200,200,2,0.0,0.0,,0
3,1000,200,200,5,0.09687437185929648,0.09518592964824121,-1.7429193899782056,1
3,1000,200,200,10,0.0512462311557789,0.05017085427135678,-2.098450676603277,2
3,1000,200,200,20,0.06452512562814071,0.06231658291457285,-3.422763911062683,6
3,1000,200,200,50,0.03309547738693467,0.03332663316582915,0.6984512602490375,9
3,1000,200,200,100,0.02088391959798995,0.020898492462311555,0.06978031232703741,15
3,1000,200,200,200,0.023123115577889444,0.019118844221105526,-17.31717918070194,34
3,1000,200,200,500,0.04128944723618092,0.04568492462311557,10.64552247888414,152
3,1000,200,200,1000,0.02418391959798998,0.020456281407035173,-15.413705689232547,214
3,1000,200,200,2000,0.019388567839195958,0.019786507537688392,2.0524450376781234,392
3,1000,200,200,5000,0.019419829145728696,0.01991757788944736,2.5630953804150223,964
3,1000,200,200,10000,0.016869080402010038,0.01706925628140708,1.1866436973837036,1678
3,1000,200,200,20000,0.05528886683417154,0.0547778341708542,-0.9242957806498107,4520
3,1000,200,200,50000,0.07453587939698166,0.0706175155778949,-5.257016957185623,14484
3,1000,200,200,100000,0.028417788944727313,0.02866378894472618,0.865654961676772,20176
3,1000,200,200,200000,0.03372930829145747,0.03522911080402261,4.4465854431559615,45522
3,1000,200,200,500000,0.03795743306531413,0.037736598090436634,-0.5817963888588016,111959
3,1000,200,200,1000000,0.03519585552761937,0.0353775189949331,0.516150167655878,224126
3,1000,500,500,1,0.004,0.0,-100.0,1
3,1000,500,500,2,0.0,0.0,,0
3,1000,500,500,5,0.08469899799599198,0.08307655310621243,-1.9155420113191086,2
3,1000,500,500,10,0.0054749498997996,0.007725851703406813,41.112737920937015,2
3,1000,500,500,20,0.07425130260521043,0.06951903807615231,-6.373308430990462,8
3,1000,500,500,50,0.03642613226452906,0.035853947895791584,-1.5708073659378177,10
3,1000,500,500,100,0.018840801603206413,0.018259719438877754,-3.084169010249369,22
3,1000,500,500,200,0.038650861723446873,0.03767182364729458,-2.5330303969869266,48
3,1000,500,500,500,0.0362314549098196,0.0360349018036072,-0.5424929986985549,128
3,1000,500,500,1000,0.05644468136272543,0.0577854829659318,2.375425940648146,294
3,1000,500,500,2000,0.02120745090180361,0.02148546693386773,1.3109356393251252,438
3,1000,500,500,5000,0.03663534909819637,0.03708474709418852,1.2266786233907399,1204
3,1000,500,500,10000,0.07555048176352851,0.07590930020040092,0.4749386483007542,3014
3,1000,500,500,20000,0.041411016833667665,0.040342337074148686,-2.5806653427793367,5259
3,1000,500,500,50000,0.03937430252504865,0.03741859687374651,-4.9669594783500814,13503
3,1000,500,500,100000,0.019038628056109456,0.01920117282564894,0.8537630393347829,20717
3,1000,500,500,200000,0.017727764609209263,0.017357216032061643,-2.0902160273220582,56659
3,1000,500,500,500000,0.03769009712225543,0.0387911524489121,2.9213385231807063,138543
3,1000,500,500,1000000,0.046076453186398615,0.04645608832867877,0.8239244039561214,276049
3,1000,1000,1000,1,0.0,0.0,,0
3,1000,1000,1000,2,0.2181051051051051,0.22026726726726728,0.991339547563648,1
3,1000,1000,1000,5,0.003177577577577578,0.005527127127127127,73.94153225806451,1
3,1000,1000,1000,10,0.06372332332332332,0.06411951951951952,0.6217444030436939,4
3,1000,1000,1000,20,0.014837437437437439,0.016388688688688688,10.454980907533074,6
3,1000,1000,1000,50,0.03355075075075075,0.033761481481481476,0.6280954256321962,15
3,1000,1000,1000,100,0.03901891891891892,0.039122062062062056,0.2643413656781908,31
3,1000,1000,1000,200,0.036646686686686664,0.036326786786786774,-0.8729299394373498,67
3,1000,1000,1000,500,0.032699331331331336,0.03164649449449449,-3.2197503556534612,127
3,1000,1000,1000,1000,0.024720014014014028,0.025089983983984,1.496641424880398,235
3,1000,1000,1000,2000,0.08243601701701736,0.08437982382382395,2.357958180348917,702
3,1000,1000,1000,5000,0.03498793233233246,0.034365436636636576,-1.7791725723689973,1449
3,1000,1000,1000,10000,0.0264622396396398,0.027503410810811004,3.9345542378489884,2674
3,1000,1000,1000,20000,0.02604063213213207,0.026649935335335277,2.33981725217559,4907
3,1000,1000,1000,50000,0.04208098214214147,0.04174948320320307,-0.787764263245233,14102
3,1000,1000,1000,100000,0.029943572112111495,0.02981826026025964,-0.4184933293285008,24361
3,1000,1000,1000,200000,0.030325718648650246,0.030397748358358147,0.23752020699798734,50542
3,1000,1000,1000,500000,0.04548285874275279,0.045225099411424184,-0.5667175249174017,136821
3,1000,1000,1000,1000000,0.03263119750752252,0.03291816705308125,0.8794330808502495,270706
3,1000,2000,2000,1,0.0,0.001,inf,1
3,1000,2000,2000,2,0.012837418709354677,0.011861930965482742,-7.598784194528868,1
3,1000,2000,2000,5,0.07890615307653828,0.08144372186093046,3.2159327067063583,2
3,1000,2000,2000,10,0.00548584292146073,0.005232366183091547,-4.62056136127371,5
3,1000,2000,2000,20,0.04980017508754377,0.04997733866933467,0.35574891349168597,5
3,1000,2000,2000,50,0.013525302651325663,0.014673386693346675,8.48841664854342,16
3,1000,2000,2000,100,0.03981082041020509,0.03955915457728864,-0.6321543498057058,32
3,1000,2000,2000,200,0.025932363681840927,0.026099947473736874,0.6462341572561593,48
3,1000,2000,2000,500,0.016087143571785898,0.015738618309154583,-2.1664831986864876,119
3,1000,2000,2000,1000,0.030920488744372178,0.030971216108054027,0.16405744456766325,290
3,1000,2000,2000,2000,0.03869088094047028,0.038344190595297645,-0.8960518260260197,626
3,1000,2000,2000,5000,0.029218042421210674,0.028963156178089037,-0.8723590699444104,1520
3,1000,2000,2000,10000,0.021778308404202352,0.021234075137568975,-2.498969417332529,2802
3,1000,2000,2000,20000,0.051179812481239984,0.05095683566783336,-0.43567336923783945,6385
3,1000,2000,2000,50000,0.06192035613806936,0.05730581186593878,-7.452386517030228,17650
3,1000,2000,2000,100000,0.024461356733367887,0.023495476373186025,-3.948596844852432,30967
3,1000,2000,2000,200000,0.042831994599804524,0.042857344597305544,0.059184723330946334,59362
3,1000,2000,2000,500000,0.032506852590307826,0.032384643350683036,-0.37594916113542165,145493
3,1000,2000,2000,1000000,0.03990608487442431,0.03979256858128252,-0.28445860699940995,319396
3,1000,5000,5000,1,0.0,0.0,,0
3,1000,5000,5000,2,0.004579755951190238,0.004777915583116623,4.326860078098381,1
3,1000,5000,5000,5,0.0,0.00015996799359871975,inf,1
3,1000,5000,5000,10,0.0012347349469893978,0.0013545909181836367,9.707020238349827,4
3,1000,5000,5000,20,0.03951061412282457,0.03971893178635727,0.5272448129637124,5
3,1000,5000,5000,50,0.05927929105821164,0.05902926185237048,-0.42178170719962954,22
3,1000,5000,5000,100,0.019939045409081813,0.02045224804960992,2.573857624569901,27
3,1000,5000,5000,200,0.05145728185637127,0.051649241848369706,0.3730472832479499,70
3,1000,5000,5000,500,0.04902247905581119,0.04961278607721544,1.2041557929622408,163
3,1000,5000,5000,1000,0.04402778971794354,0.043743354510902145,-0.6460356262796354,329
3,1000,5000,5000,2000,0.04047101464292862,0.04024001692338448,-0.5707732350725676,731
3,1000,5000,5000,5000,0.03958718858971785,0.03952644351270244,-0.15344630214835056,1520
3,1000,5000,5000,10000,0.030018268829766163,0.030223837711542557,0.684812581772045,3010
3,1000,5000,5000,20000,0.07966737066613293,0.07891202542508409,-0.9481237233425351,7981
3,1000,5000,5000,50000,0.04019716142908615,0.039981249469093386,-0.5371323554118772,15705
3,1000,5000,5000,100000,0.021908579166232563,0.02158818670293907,-1.4624063973409567,28473
3,1000,5000,5000,200000,0.03827212692098006,0.03826753804721112,-0.011990119541601507,67668
3,1000,5000,5000,500000,0.05907072098999599,0.05895263631993776,-0.19990389160516087,182778
3,1000,5000,5000,1000000,0.03686929601410287,0.03680667472728055,-0.1698467114706,319450
3,1000,10000,10000,1,0.0,0.0,,0
3,1000,10000,10000,2,0.23464746474647466,0.22954534453445344,-2.1743768753409793,1
3,1000,10000,10000,5,0.025387494749474947,0.026420558055805583,4.06918176261563,1
3,1000,10000,10000,10,0.016430825082508253,0.016725190519051907,1.7915438516658881,1
3,1000,10000,10000,20,0.07754628362836284,0.07698614561456145,-0.7223273477370354,8
3,1000,10000,10000,50,0.026987026302630265,0.027432844484448445,1.6519722359136988,16
3,1000,10000,10000,100,0.05983462826282628,0.059645232323232336,-0.31653232432900913,42
3,1000,10000,10000,200,0.03692341874187419,0.037157871287128705,0.6349697651063654,71
3,1000,10000,10000,500,0.04265935249524949,0.042631733693369304,-0.06474266547590694,175
3,1000,10000,10000,1000,0.020519251505150497,0.021272657845784554,3.6717047912052068,365
3,1000,10000,10000,2000,0.056472929192919345,0.056399446854685516,-0.13011957991908601,762
3,1000,10000,10000,5000,0.04794493587358729,0.04795613640164031,0.023361232732800854,1650
3,1000,10000,10000,10000,0.03806054732273247,0.03793814476847679,-0.3215995640256495,3330
3,1000,10000,10000,20000,0.04949594769076832,0.04951836807980751,0.04529742349668493,7232
3,1000,10000,10000,50000,0.0403524862942269,0.04042291602040113,0.17453627432197372,16658
3,1000,10000,10000,100000,0.04474320489708837,0.04456565463005995,-0.3968206288235126,33386
3,1000,10000,10000,200000,0.044767348568765734,0.04474034698960338,-0.0603153414834908,71729
3,1000,10000,10000,500000,0.033015771120597094,0.033040783768778045,0.07575969705383294,177135
3,1000,10000,10000,1000000,0.036044022015997136,0.03614777027099235,0.28783761964513116,345474
3,10000,1,1,1,0.0,0.0,,0
3,10000,1,1,2,0.0,0.0,,0
3,10000,1,1,5,,,,2
3,10000,1,1,10,,,,4
3,10000,1,1,20,,,,1
3,10000,1,1,50,,,,5
3,10000,1,1,100,,,,54
3,10000,1,1,200,,,,8
3,10000,1,1,500,,,,154
3,10000,1,1,1000,,,,84
3,10000,1,1,2000,,,,197
3,10000,1,1,5000,,,,3013
3,10000,1,1,10000,,,,3400
3,10000,1,1,20000,,,,5322
3,10000,1,1,50000,,,,1240
3,10000,1,1,100000,,,,32321
3,10000,1,1,200000,,,,69161
3,10000,1,1,500000,,,,153851
3,10000,1,1,1000000,,,,290222
3,10000,2,2,1,0.0,1.0,inf,1
3,10000,2,2,2,0.0,0.0,,0
3,10000,2,2,5,0.4,0.0,-100.0,2
3,10000,2,2,10,0.3,0.5,66.66666666666667,6
3,10000,2,2,20,0.75,0.75,0.0,20
3,10000,2,2,50,0.1,0.06,-40.00000000000001,6
3,10000,2,2,100,0.43,0.45,4.651162790697678,61
3,10000,2,2,200,0.065,0.08,23.076923076923077,26
3,10000,2,2,500,0.49,0.524,6.938775510204088,319
3,10000,2,2,1000,0.446,0.459,2.9147982062780295,531
3,10000,2,2,2000,0.281,0.3135,11.565836298932373,899
3,10000,2,2,5000,0.222,0.01,-95.49549549549549,1372
3,10000,2,2,10000,0.1636,0.2569,57.02933985330075,3521
3,10000,2,2,20000,0.37045,0.4637,25.172088001079764,11951
3,10000,2,2,50000,0.26872,0.05716,-78.72878832986008,16278
3,10000,2,2,100000,0.30101,0.38769,28.796385502142776,55162
3,10000,2,2,200000,0.250045,0.24642,-1.4497390469715519,82345
3,10000,2,2,500000,0.315536,0.000546,-99.82696110744891,244348
3,10000,2,2,1000000,0.317467,0.285172,-10.172710864436308,511568
3,10000,5,5,1,0.8,0.7,-12.50000000000001,1
3,10000,5,5,2,0.2,0.2,0.0,1
3,10000,5,5,5,0.45999999999999996,0.13999999999999999,-69.56521739130434,5
3,10000,5,5,10,0.12000000000000002,0.16,33.333333333333314,4
3,10000,5,5,20,0.26,0.39000000000000007,50.00000000000002,17
3,10000,5,5,50,0.288,0.30200000000000005,4.861111111111135,32
3,10000,5,5,100,0.099,0.14900000000000005,50.50505050505055,41
3,10000,5,5,200,0.2245,0.21300000000000008,-5.122494432071237,109
3,10000,5,5,500,0.1021999999999999,0.1008,-1.3698630136985348,168
3,10000,5,5,1000,0.22730000000000028,0.2465000000000003,8.446986361636602,555
3,10000,5,5,2000,0.3229999999999949,0.4090500000000069,26.640866873069154,1627
3,10000,5,5,5000,0.17248000000000024,0.17745999999999956,2.8872912801480237,2250
3,10000,5,5,10000,0.2508500000000094,0.26123000000000735,4.137931034481785,5938
3,10000,5,5,20000,0.1814350000000162,0.2456450000000048,35.39008460329202,9673
3,10000,5,5,50000,0.21825399999997852,0.26401799999995107,20.9682296773379,29659
3,10000,5,5,100000,0.2711339999999927,0.25710300000011493,-5.17493195242137,64826
3,10000,5,5,200000,0.2724750000000142,0.3046310000000526,11.801449674295535,132900
3,10000,5,5,500000,0.23685839999967984,0.2930973999995561,23.743721987462663,326493
3,10000,5,5,1000000,0.24393049999962652,0.2653071999998467,8.763438766473612,608758
3,10000,10,10,1,0.0,0.0,,0
3,10000,10,10,2,0.0,0.1,inf,1
3,10000,10,10,5,0.36,0.3644444444444444,1.2345679012345605,5
3,10000,10,10,10,0.2177777777777778,0.26222222222222225,20.408163265306126,9
3,10000,10,10,20,0.30111111111111105,0.24333333333333335,-19.188191881918797,15
3,10000,10,10,50,0.3671111111111111,0.2951111111111111,-19.61259079903148,40
3,10000,10,10,100,0.26444444444444426,0.2904444444444444,9.831932773109301,79
3,10000,10,10,200,0.16099999999999987,0.25755555555555615,59.97239475500395,163
3,10000,10,10,500,0.2387111111111114,0.17608888888888868,-26.233476075218945,278
3,10000,10,10,1000,0.41515555555555245,0.40926666666666867,-1.4184776790481326,886
3,10000,10,10,2000,0.33854444444444276,0.32321111111111334,-4.529193606615429,1532
3,10000,10,10,5000,0.2060133333333404,0.2496444444444528,21.178780229974222,3926
3,10000,10,10,10000,0.3163688888888923,0.3141177777777722,-0.7115462961690484,7840
3,10000,10,10,20000,0.20143444444442904,0.20208777777777692,0.32434042506971644,11306
3,10000,10,10,50000,0.24556666666673704,0.25997377777784686,5.86688385140723,37573
3,10000,10,10,100000,0.33688777777769646,0.3369408888889148,0.01576522353191723,82125
3,10000,10,10,200000,0.2690291111110021,0.25780677777762345,-4.171419697680326,140699
